Surface,Substrate,Adsorbate,Substrate Mass,NN,mindistance,NN2,NN2min,Adsorbate mass,cos(alpha),sin(alpha),NN2cosa,NN2sina,Mr,Zfrequency,frequency_corrected,Energy,Surface_Energy,Eads,vibGibbs,vibEntropy,vibEnthalpy,Gvibxyz,GvibxyzCF,Xfreqeuncy,Yfrequency,HorC
111,Ni,NN,58.6934,3,2.031370627,3,3.786514442,28.0134,0.704608067,0.709596697,0.92673937,0.375704857,21.41617323,226.788598,259.3780327,-340.91489,-324.48469,-0.175001403,0.054897137,0.00067309,0.255478106,-0.060279154,0.008881006,57.64585,61.427998,204.6155625
111,Pd,NN,106.42,3,2.230817554,3,4.189311209,28.0134,0.679525183,0.733652183,0.924848802,0.380334975,23.69011646,185.035626,201.2123657,-335.47174,-319.10114,-0.115401403,0.071494897,0.000638817,0.261862381,-0.058706477,-0.01307095,69.580046,67.265455,156.0566611
111,Pt,NN,195.08,3,3.509825956,3,5.665680993,28.0134,0.88903795,0.45783351,0.958925424,0.2836583,26.50216424,78.615062,80.82542595,-399.53087,-383.16091,-0.114761403,,,,-0.122233282,-0.098907877,18.761836,51.147671,48.06692964
111,Rh,NN,102.9055,3,2.229972138,3,4.104933726,28.0134,0.704187557,0.710014003,0.926332288,0.376707436,23.83326502,210.857607,228.6022042,-455.00894,-438.82189,0.068148597,,,,-0.051867714,-0.003612541,72.050588,73.585576,174.033727
100,Ag,NHH,107.868,1,2.094094908,1,4.765333003,16.02258,1,0,0.903335554,0.428934584,13.96087683,407.592006,436.652081,-179.99065,-165.14913,-1.300104,,,,-0.077598764,nan,77.790599,11.604222,nan
100,Al,NHH,26.98154,1,1.825473071,1,4.335462229,16.02258,1,0,0.886368987,0.462979502,10.06910986,555.429287,700.6473125,-237.35375,-221.15234,-2.659994,,,,-0.015707943,nan,53.517778,120.087643,nan
100,Au,NHH,196.9665,1,2.026537248,1,4.731927222,16.02258,1,0,0.903434419,0.428726312,14.82279875,484.102565,503.3134103,-221.18254,-206.44663,-1.194494,,,,-0.036519607,nan,45.870943,76.998313,nan
100,Cr,NHH,51.996,1,1.890939336,1,3.880590497,16.02258,1,0,0.858745556,0.512402254,12.27616613,517.43563,591.1411283,-563.15591,-546.47936,-3.135134,,,,-0.019285319,nan,43.49579,142.336996,nan
100,Cu,NHH,63.546,1,1.859072124,1,4.1376476,16.02258,1,0,0.903334631,0.428936528,12.81320829,504.857205,564.5544565,-238.72449,-223.28368,-1.899394,,,,-0.019744011,nan,92.620386,68.650416,nan
100,Ir,NHH,192.22,1,1.930110696,1,4.332795311,16.02258,1,0,0.898449933,0.439075981,14.79685312,604.977848,629.5366455,-542.46136,-526.33329,-2.586654,,,,-0.007329169,nan,55.735544,138.910952,nan
100,Ni,NHH,58.6934,1,1.800576577,1,4.040411738,16.02258,1,0,0.903313751,0.428980499,12.60362516,544.741353,614.1986115,-333.34549,-317.52081,-2.283264,,,,-0.005877001,nan,87.949148,110.112668,nan
100,Pd,NHH,106.42,1,1.943664325,1,4.450835054,16.02258,1,0,0.899129636,0.437682416,13.93599649,513.758545,550.8790652,-328.52178,-313.27466,-1.705704,,,,-0.022191823,nan,59.263859,95.146068,nan
100,Pt,NHH,195.08,1,1.924597559,1,4.555928338,16.02258,1,0,0.905328126,0.424712825,14.81165685,595.999276,619.8835843,-388.766,-373.14803,-2.076554,,,,-0.020806203,nan,44.017664,107.538346,nan
100,Rh,NHH,102.9055,1,1.917690399,1,4.298733153,16.02258,1,0,0.898303805,0.439374868,13.87566082,551.294335,592.4107305,-443.78416,-428.00014,-2.242604,,,,-0.009090395,nan,77.284014,108.787273,nan
100,V,NHH,50.9415,1,1.905835889,1,4.244468638,16.02258,1,0,0.873994007,0.485936699,12.20685985,546.763159,626.4169335,-543.86719,-526.71874,-3.607034,0.528580295,0.000611885,0.710921943,-0.026818898,nan,41.099018,104.395503,nan
100,W,NHH,183.85,1,1.981284405,1,4.10926199,16.02258,1,0,0.83963664,0.543148519,14.74839654,593.648129,618.7609887,-766.18445,-748.09073,-4.552304,0.57862505,0.000476462,0.720610835,-0.011534993,nan,55.592053,122.408644,nan
110,Ag,NHH,107.868,1,2.081710798,1,4.379351741,16.02258,1,0,0.81942992,0.573179384,13.96412695,410.588661,439.811197,-168.31593,-153.46929,-1.305224,,,,-0.077074897,nan,45.626195,20.07212,nan
110,Al,NHH,26.98154,1,1.809371894,1,4.147823099,16.02258,1,0,0.813530496,0.581522254,10.06976295,574.8377,725.1065763,-230.01426,-213.62967,-2.843174,0.571915337,0.000491067,0.71825326,0.002504621,nan,107.984796,113.857793,nan
110,Au,NHH,196.9665,1,2.015372922,1,4.382808056,16.02258,1,0,0.829833716,0.558010756,14.82439111,494.011549,513.588031,-208.44476,-193.56448,-1.338864,,,,-0.044276597,nan,35.205296,72.167259,nan
110,Cr,NHH,51.996,1,1.861313022,1,4.392934254,16.02258,1,0,0.946871362,0.321612538,12.26309449,562.918832,643.4457918,-581.43019,-565.41385,-2.474924,,,,-0.077957994,nan,8.37965,67.351408,nan
110,Cu,NHH,63.546,1,1.850685869,1,3.841326178,16.02258,1,0,0.822254955,0.56911931,12.81751402,508.355924,568.3713951,-225.07048,-209.59174,-1.937324,,,,-0.025367827,nan,90.87886,55.747238,nan
110,Fe,NHH,55.847,1,1.835480395,1,4.250091513,16.02258,1,0,0.942608241,0.333900741,12.4663381,546.217338,619.2446384,-504.17308,-461.36889,-29.262774,,,,-0.040414504,nan,41.401326,61.547557,nan
110,Ir,NHH,192.22,1,1.917510683,1,3.972939196,16.02258,1,0,0.809250531,0.587463683,14.79900341,621.019406,646.1824532,-516.38738,-499.84774,-2.998224,0.608242869,0.000412806,0.731258954,0.006251526,nan,77.530855,160.856677,nan
110,Mo,NHH,95.94,1,1.997858059,1,4.72773028,16.02258,1,0,0.942910871,0.333045177,13.73949242,553.261111,597.4630127,-676.13178,-659.87552,-2.714844,,,,-0.035790824,nan,81.117102,36.794445,nan
110,Ni,NHH,58.6934,1,1.793082618,1,4.078643912,16.02258,1,0,0.85301172,0.521891757,12.60061304,553.502925,624.1519148,-317.11591,-301.47663,-2.097864,,,,-0.027228065,nan,62.758948,66.308749,nan
110,Pd,NHH,106.42,1,1.92543139,1,4.041348316,16.02258,1,0,0.803680397,0.59506119,13.93941575,532.33381,570.7264353,-312.17901,-296.80343,-1.834164,,,,-0.015720799,nan,59.52742,115.148272,nan
110,Pt,NHH,195.08,1,1.91593181,1,3.998238147,16.02258,1,0,0.79547952,0.605980473,14.81492115,606.724118,630.9686929,-369.11946,-353.25825,-2.319794,,,,-0.005211295,nan,60.306517,138.702504,nan
110,Rh,NHH,102.9055,1,1.908490184,1,3.97007534,16.02258,1,0,0.814569356,0.580066172,13.87893953,554.989693,596.3112465,-423.1682,-407.18307,-2.443714,0.55463529,0.000529323,0.712373653,-0.005558328,nan,70.823795,134.150116,nan
110,V,NHH,50.9415,1,1.889492615,1,4.442250211,16.02258,1,0,0.942803303,0.333349565,12.20403704,565.90122,648.4180504,-563.19996,-546.6131,-3.045444,,,,-0.036804672,nan,63.666303,43.602689,nan
110,W,NHH,183.85,1,1.987909159,1,4.703598605,16.02258,1,0,0.941711177,0.336422443,14.7440561,589.6978,614.7340149,-805.80741,-789.29792,-2.968074,,,,-0.017466586,nan,101.42887,54.079894,nan
111,Ag,NHH,107.868,1,2.10265746,1,4.790480725,16.02258,0.999997995,0.002002532,0.936481826,0.350716109,13.96156951,406.339605,435.2995888,-183.49507,-168.80345,-1.150204,,,,-0.045187339,0.457362382,92.751816,34.402336,3498.234462
111,Al,NHH,26.98154,1,1.839076051,1,4.883165109,16.02258,0.999945295,0.010459794,0.945483458,0.325670124,10.0619516,539.621482,680.9486178,-241.17542,-225.00801,-2.625994,,,,-0.034609955,0.545146578,35.614898,91.003139,4064.311612
111,Au,NHH,196.9665,1,2.049868556,1,4.801674697,16.02258,0.999987025,0.005094008,0.937753251,0.347302231,14.82308591,465.241679,483.6993746,-226.0796,-211.41916,-1.119024,,,,-0.040557036,0.257847021,52.096705,61.348733,1858.961152
111,Cu,NHH,63.546,1,1.869187218,1,4.256052922,16.02258,0.999999221,0.001248271,0.940763593,0.339063213,12.81230405,499.039246,558.0682401,-243.71635,-228.3984,-1.776534,,,,-0.050796984,0.91160955,94.94678,20.399288,7088.086322
111,Ir,NHH,192.22,1,1.949423517,1,4.495074743,16.02258,0.999948322,0.010166305,0.939731935,0.341912109,14.79626152,584.56899,608.3114601,-558.44736,-542.68454,-2.221404,,,,-0.012985484,0.243852009,46.540858,141.085392,1674.055934
111,Ni,NHH,58.6934,1,1.806045147,1,4.177685488,16.02258,0.999949738,0.010026033,0.941971357,0.335693257,12.60178666,542.351528,611.5486768,-340.21287,-324.48469,-2.186764,,,,-0.012037081,0.3872365,97.294374,79.147038,2828.604042
111,Pd,NHH,106.42,1,1.94007654,1,4.528457518,16.02258,0.999308149,0.037191701,0.935948693,0.3521364,13.93316223,521.858256,559.6209135,-334.3862,-319.10114,-1.743644,,,,-0.014300579,0.163068764,93.827579,79.654153,1052.390783
111,Pt,NHH,195.08,1,1.94192753,1,4.603460897,16.02258,0.999690088,0.024894338,0.938762108,0.344565967,14.81130778,581.080119,604.3736729,-398.53203,-383.16091,-1.829704,,,,-0.138245061,0.166831232,0.455191,111.909297,1057.424756
111,Rh,NHH,102.9055,1,1.930999015,1,4.456223761,16.02258,0.999762067,0.021813052,0.939632804,0.342184443,13.87384989,546.083094,586.8491234,-454.51796,-438.82189,-2.154654,,,,-0.027255211,0.215757623,35.333752,119.276772,1459.693086
100,Ag,NHH,107.868,4,2.60391911,1,3.716369419,16.02258,0.584437039,0.81143906,1,0,14.55266557,229.759816,241.084353,-180.15529,-165.14913,-1.464744,,,,-0.001031994,0.005857711,214.838265,153.664959,201.2381981
100,Cr,NHH,51.996,4,2.270152152,1,2.88006271,16.02258,0.607494907,0.794323573,1,0,13.51205648,,,-560.84744,-546.47936,-0.826664,0,0,0,,,0,0,0
100,Cu,NHH,63.546,4,2.270610417,1,3.256510952,16.02258,0.605940921,0.795509648,1,0,13.80587013,302.823258,326.2297476,-238.83375,-223.28368,-2.008654,,,,0.014904476,0.030905801,243.21217,180.789506,267.3991246
100,Ni,NHH,58.6934,4,2.188146608,1,3.103134279,16.02258,0.593761264,0.804641263,1,0,13.58040729,266.215596,289.1633992,-333.47094,-317.52081,-2.408714,,,,0.020082558,0.020968581,288.583298,209.138635,239.7382723
100,Pd,NHH,106.42,4,2.395177876,1,3.350173877,16.02258,0.557198529,0.83037931,1,0,14.4230329,258.934159,272.9149172,-328.46662,-313.27466,-1.650544,,,,0.011755416,0.01796132,274.557916,167.720351,234.3135187
100,Rh,NHH,102.9055,4,2.365913745,1,3.279675688,16.02258,0.58182167,0.813316386,1,0,14.49284706,286.205449,300.9312351,-443.61524,-428.00014,-2.073684,,,,0.010540098,0.024991496,233.049993,171.314838,251.8911254
100,V,NHH,50.9415,4,2.235307873,1,2.32735244,16.02258,1,0,0.348062483,0.937471337,14.86004437,312.889044,324.8976182,-544.01431,-526.71874,-3.754154,0.564887936,0.000311722,0.657781126,0.016237205,nan,179.92639,247.278436,nan
110,Ag,NHH,107.868,2,2.232430089,2,3.519819872,16.02258,0.739124074,0.673569301,0.136014674,0.990706823,14.10849306,319.133141,340.0930967,-168.13266,-153.46929,-1.121954,0.611360113,0.00033415,0.710936797,0.009354577,0.027878778,124.48369,268.604745,248.1626444
110,Al,NHH,26.98154,2,1.967543807,2,3.417378695,16.02258,0.629776038,0.776776764,0.809454799,0.587182194,9.383119632,398.594624,520.8636315,-228.94796,-213.62967,-1.776874,0.655568532,0.000214289,0.719426767,0.044704452,0.077463274,224.894875,398.888828,435.7186474
110,Au,NHH,196.9665,2,2.417790919,2,3.666324744,16.02258,0.69473286,0.719267859,0.90853526,0.417808187,14.9097821,235.064831,243.6790728,-207.43126,-193.56448,-0.325364,,,,-0.026332458,0.000377267,361.620378,31.375708,181.1266251
110,Cr,NHH,51.996,3,2.008055257,1,3.538899066,16.02258,0.719007075,0.695002753,0.980684077,0.195598417,13.41034668,443.481965,484.7548745,-582.46985,-565.41385,-3.514584,,,,0.039770425,0.063467035,286.384431,239.569024,367.4803145
110,Cu,NHH,63.546,2,2.155394418,2,3.117559512,16.02258,0.679101478,0.734044401,0.905296337,0.424780581,12.99403895,279.453891,310.3160962,-224.4382,-209.59174,-1.305044,,,,-0.000710478,0.024313063,308.587508,84.345673,244.9413556
110,Fe,NHH,55.847,3,1.941810021,1,3.584143824,16.02258,0.780239895,0.62548038,0.971804936,0.235786274,13.87098008,435.350561,467.8986139,[],-461.36889,[],,,,0.031044214,0.05653988,247.034197,209.461097,336.0294071
110,Ir,NHH,192.22,2,2.280725017,2,3.189418047,16.02258,0.634654773,0.772795781,0.898094504,0.439802527,14.7810958,252.784845,263.186702,-514.32499,-499.84774,-0.935834,,,,-0.016339057,0.010399164,102.602058,164.448517,208.6905871
110,Mo,NHH,95.94,3,2.140021341,1,3.909804381,16.02258,0.739406939,0.673258776,0.974457153,0.224573502,14.56196817,439.919614,461.4551648,-676.53765,-659.87552,-3.120714,,,,0.03882964,0.05512112,324.583318,204.557185,331.0564484
110,Ni,NHH,58.6934,2,2.032743755,2,3.142971699,16.02258,0.704212838,0.709988929,0.914444736,0.404710792,12.84904793,307.621453,343.5163155,-316.53004,-301.47663,-1.511994,,,,0.003687442,0.032673804,229.356816,124.39995,268.157511
110,Pd,NHH,106.42,2,2.211353353,2,3.347600756,16.02258,0.655859328,0.754883131,0.904113764,0.427291822,13.89793105,273.946329,294.1417237,-311.25984,-296.80343,-0.914994,,,,0.007378077,0.01948038,357.209044,98.853,231.4543805
110,Pt,NHH,195.08,2,2.253024657,2,3.309113209,16.02258,0.643453912,0.765484855,0.89894117,0.438069369,14.77538501,265.207167,276.1735468,-367.45036,-353.25825,-0.650694,,,,0.01294673,0.01396739,310.661884,148.998092,216.9327598
110,Rh,NHH,102.9055,2,2.236866277,2,3.124387487,16.02258,0.621049637,0.783771235,0.898283838,0.439415687,13.78547209,239.467399,258.1676371,-421.85292,-407.18307,-1.128434,,,,-0.011148736,0.010039409,202.283412,106.91887,209.435582
110,V,NHH,50.9415,3,2.098058261,1,3.459685271,16.02258,0.70042981,0.713721291,0.999998149,0.001924131,13.27412309,409.077119,449.4366583,-563.98748,-546.6131,-3.832964,,,,-0.042088226,0.056936061,273.220629,12.274994,345.9716568
110,W,NHH,183.85,3,2.105349326,1,3.976166685,16.02258,0.774073599,0.63309562,0.970768439,0.240017997,15.2895877,485.117692,496.6099886,-806.04848,-789.29792,-3.209144,,,,0.030927536,0.057930495,268.63171,165.973353,331.8623651
111,Ag,NHH,107.868,3,2.215156131,3,4.444415564,16.02258,0.739036341,0.67366556,0.938650951,0.344868659,14.71988467,331.655106,346.0196071,-183.81423,-168.80345,-1.469364,,,,0.003293852,0.028123104,155.168651,168.066236,246.8830331
111,Al,NHH,26.98154,3,1.839268882,3,4.826126208,16.02258,0.998681378,0.051337171,0.950570177,0.310509803,13.37533036,542.614036,593.8886004,-241.18069,-225.00801,-2.631264,0.49167386,0.000744789,0.71362112,-0.024140332,0.167618148,84.986543,56.804916,1069.486593
111,Au,NHH,196.9665,3,2.124919185,3,4.408709981,16.02258,0.724628823,0.689139369,0.942150737,0.335189482,15.251152,399.23588,409.208329,-226.27311,-211.41916,-1.312534,,,,0.010108973,0.043042022,173.911761,154.89933,290.4501336
111,Cu,NHH,63.546,3,1.971710186,3,3.899694699,16.02258,0.737052541,0.675835447,0.937679819,0.347500442,13.92413111,406.588833,436.1517495,-244.06373,-228.3984,-2.123914,,,,0.019463519,0.051332039,174.29162,212.861604,321.4423343
111,Ir,NHH,192.22,3,1.966758464,3,4.482664454,16.02258,0.989033866,0.1476889,0.947285961,0.320389307,15.58281203,582.212895,590.3711528,-558.44138,-542.68454,-2.215424,0.574598061,0.000508911,0.726253592,0.013113583,0.058433803,208.437143,85.222988,299.6190325
111,Ni,NHH,58.6934,3,1.914675256,3,3.77970156,16.02258,0.740690924,0.671845931,0.935405444,0.353576944,13.79376413,,,-340.69334,-324.48469,-2.667234,,,,,,191.689718,232.579621,0
111,Pd,NHH,106.42,3,2.070554776,3,4.003712168,16.02258,0.735907438,0.677082153,0.977435949,0.211232017,14.70364778,430.281059,449.1650001,-335.06249,-319.10114,-2.419934,0.666603334,0.00024655,0.740075134,0.032918999,0.052417344,177.451628,311.653092,321.771412
111,Pt,NHH,195.08,3,2.012426588,3,4.231920531,16.02258,0.792035289,0.610475307,0.941795638,0.336185924,15.36277365,498.473242,509.0650235,-398.58481,-383.16091,-1.882484,,,,0.021884693,0.058745698,234.735645,131.85082,331.2923907
111,Rh,NHH,102.9055,3,2.037429667,3,4.100273575,16.02258,0.787230234,0.616659191,0.938595663,0.345019102,14.80804821,455.57063,473.8850769,-454.74482,-438.82189,-2.381514,,,,0.027943195,0.05425335,241.862329,180.625443,321.4212609
100,Ag,NH,107.868,1,1.98559827,1,4.435940156,15.01464,1,0,0.882743739,0.469854756,13.19000681,484.618032,517.0523564,-173.9815,-165.14913,-0.6909879,,,,0.006825317,nan,134.242086,138.138153,nan
100,Al,NH,26.98154,1,1.715448923,1,4.074969934,15.01464,1,0,0.867263132,0.497850038,9.660865738,709.507014,884.5168931,-232.27218,-221.15234,-2.9784579,,,,0.0388181,nan,185.059191,183.514719,nan
100,Au,NH,196.9665,1,1.909710725,1,4.547630317,15.01464,1,0,0.893799507,0.448466767,13.95543997,579.795546,601.3960483,-214.91007,-206.44663,-0.3220579,,,,-0.008652967,nan,89.313191,88.699596,nan
100,Cr,NH,51.996,1,1.682063625,1,3.730652309,15.01464,1,0,0.846930295,0.531703937,11.66593363,791.562766,898.0139201,-559.031,-546.47936,-4.4102579,0.280379145,0.000384874,0.395071486,-0.000407873,nan,62.870768,100.215718,nan
100,Cu,NH,63.546,1,1.736208866,1,3.890300171,15.01464,1,0,0.887296098,0.46120021,12.15927151,635.880521,706.6090658,-233.19502,-223.28368,-1.7699579,,,,0.026034939,nan,160.638546,158.316154,nan
100,Ir,NH,192.22,1,1.757372772,1,4.205562214,15.01464,1,0,0.892673152,0.450704608,13.93103524,842.853097,875.0193427,-537.49599,-526.33329,-3.0213179,,,,0.021095156,nan,112.835724,112.185796,nan
100,Ni,NH,58.6934,1,1.677110837,1,3.89394459,15.01464,1,0,0.894376546,0.447314872,11.9684006,672.693423,753.4537258,-328.17428,-317.52081,-2.5120879,,,,0.03367572,nan,180.158952,170.777026,nan
100,Pd,NH,106.42,1,1.812366673,1,4.18445219,15.01464,1,0,0.883169465,0.469054044,13.16645769,643.928831,687.6395673,-322.84992,-313.27466,-1.4338779,,,,0.0088439,nan,115.512531,113.014098,nan
100,Pt,NH,195.08,1,1.786495242,1,4.294378598,15.01464,1,0,0.892463941,0.451118735,13.94567912,762.756211,791.4498126,-383.08151,-373.14803,-1.7920979,,,,-0.033863396,nan,43.253622,43.007275,nan
100,Rh,NH,102.9055,1,1.748886397,1,4.13415001,15.01464,1,0,0.890243497,0.455484925,13.11034775,749.572814,802.1658758,-438.76986,-428.00014,-2.6283379,,,,-0.016873326,nan,60.516948,61.378898,nan
100,V,NH,50.9415,1,1.720429827,1,4.040908408,15.01464,1,0,0.859105563,0.511798428,11.6081166,776.6283,883.2625014,-539.94623,-526.71874,-5.0861079,,,,-0.013194106,nan,62.264679,64.240324,nan
100,W,NH,183.85,1,1.797275477,1,4.059331959,15.01464,1,0,0.832497157,0.554029317,13.88641189,839.039611,872.4587542,-762.04005,-748.09073,-5.8079379,0.289328213,0.000381112,0.402899667,0.007179244,nan,91.128933,82.379278,nan
110,Ag,NH,107.868,1,1.964369399,1,4.122727747,15.01464,1,0,0.784103179,0.62063049,13.19142779,502.483661,536.0848132,-162.39051,-153.46929,-0.7798379,,,,-0.052100535,nan,12.192352,147.703006,nan
110,Al,NH,26.98154,1,1.70143797,1,4.020070699,15.01464,1,0,0.796989422,0.603993263,9.659036633,726.007659,905.173347,-224.44901,-213.62967,-2.6779579,,,,0.013891426,nan,84.365007,151.58651,nan
110,Au,NH,196.9665,1,1.898667352,1,4.196553686,15.01464,1,0,0.809683565,0.586866702,13.9566323,600.302724,622.640631,-202.26629,-193.56448,-0.5604279,,,,-0.017518291,nan,56.627171,94.044783,nan
110,Cr,NH,51.996,1,1.669773951,1,4.119439894,15.01464,1,0,0.939161883,0.343474829,11.66054295,829.231066,940.9653677,-577.72685,-565.41385,-4.1716179,,,,0.003639627,nan,103.656424,64.675976,nan
110,Cu,NH,63.546,1,1.727631798,1,3.631699775,15.01464,1,0,0.794665648,0.607047369,12.16170983,640.595103,711.7766842,-219.54774,-209.59174,-1.8146179,,,,-0.005188191,nan,44.197577,171.664929,nan
110,Fe,NH,55.847,1,1.664932392,1,3.980368196,15.01464,1,0,0.935149025,0.354254571,11.84487546,,,-500.559,-461.36889,-31.0487279,0,0,0,,,0,0,nan
110,Ir,NH,192.22,1,1.762910214,1,3.881682511,15.01464,1,0,0.800433619,0.599421406,13.93238814,835.656057,867.5055158,-511.39023,-499.84774,-3.4011079,,,,0.015619351,nan,129.394388,80.639702,nan
110,Mo,NH,95.94,1,1.783318673,1,4.5973021,15.01464,1,0,0.939849775,0.341588057,12.98807937,812.297017,873.3731842,-672.17983,-659.87552,-4.1629279,0.280643155,0.000398538,0.3994074,-0.00046603,nan,72.427995,82.536435,nan
110,Ni,NH,58.6934,1,1.675096306,1,3.647284168,15.01464,1,0,0.811236216,0.584718567,11.9709228,679.159273,760.6156931,-312.23377,-301.47663,-2.6157579,,,,0.009027301,nan,103.008838,116.59816,nan
110,Pd,NH,106.42,1,1.796616406,1,3.935394977,15.01464,1,0,0.793088815,0.60910601,13.16730818,671.499264,717.0583588,-306.48975,-296.80343,-1.5449379,,,,-0.005365648,nan,54.063873,129.948567,nan
110,Pt,NH,195.08,1,1.783623458,1,3.932304765,15.01464,1,0,0.790785238,0.612093708,13.94695431,768.515914,797.38973,-363.41616,-353.25825,-2.0165279,,,,-0.008985286,nan,62.088681,77.333676,nan
110,Rh,NH,102.9055,1,1.744625453,1,3.85748125,15.01464,1,0,0.80389704,0.594768484,13.11194757,755.774591,808.7534509,-418.06035,-407.18307,-2.7358979,,,,-0.000311747,nan,85.91475,80.602479,nan
110,V,NH,50.9415,1,1.727617066,1,4.09709691,15.01464,1,0,0.930112082,0.367275802,11.60933796,772.668876,878.7132062,-559.2255,-546.6131,-4.4710179,,,,0.031724076,nan,151.196935,148.270328,nan
110,W,NH,183.85,1,1.789698233,1,4.636535173,15.01464,1,0,0.940259733,0.340457977,13.8840539,849.486593,883.396848,-801.88488,-789.29792,-4.4455779,0.299742587,0.000356523,0.405986565,0.014155611,nan,99.355138,96.214283,nan
111,Ag,NH,107.868,1,2.027442625,1,4.656256447,15.01464,0.999908509,0.013526775,0.932023948,0.36239669,13.18917727,455.264556,485.7495975,-177.86307,-168.80345,-0.9182379,,,,-0.008586988,0.208553484,127.844265,87.945867,1460.444994
111,Al,NH,26.98154,1,1.952445522,1,3.645335365,15.01464,0.479141919,0.877737444,0.893950538,0.448165634,4.628594955,437.971483,788.8214414,-238.47,-225.00801,-5.3206079,0.367735963,0.000139228,0.409225985,0.067285209,0.124998067,410.496711,412.421478,637.9048029
111,Au,NH,196.9665,1,1.976438735,1,4.732518825,15.01464,0.998873514,0.047452121,0.93733672,0.348424847,13.95350366,533.411391,553.322222,-220.50688,-211.41916,-0.9463379,,,,-0.048551393,0.114983866,109.15036,17.511822,681.3226725
111,Cu,NH,63.546,1,1.745074295,1,4.006529593,15.01464,0.999999869,0.000512662,0.931434947,0.363907873,12.1586074,627.411577,697.2171677,-238.08296,-228.3984,-1.5431779,,,,0.032503688,1.7113873,184.09135,179.142842,13461.93772
111,Ir,NH,192.22,1,1.832532174,1,4.485655231,15.01464,0.99690968,0.078556286,0.944934381,0.32725986,13.92473215,787.673885,817.9193519,-553.41583,-542.68454,-2.5899079,0.222232279,0.00050824,0.373687812,-0.008214321,0.148550012,38.081865,122.97792,801.9241993
111,Ni,NH,58.6934,1,1.683296689,1,3.987055027,15.01464,0.999999756,0.000698511,0.93460308,0.355692398,11.96802552,671.411902,752.0301359,-335.01624,-324.48469,-2.3901679,,,,0.024536893,1.638194868,148.829675,147.792792,12842.47967
111,Pd,NH,106.42,1,1.857498458,1,4.392560036,15.01464,0.997430297,0.071643586,0.934332009,0.356403839,13.1578972,611.840963,653.5860396,-329.23568,-319.10114,-1.9931579,,,,-0.022637108,0.14613567,118.740408,35.508936,867.2312848
111,Pt,NH,195.08,1,1.857794315,1,4.559054008,15.01464,0.999244476,0.038864862,0.939326352,0.343024786,13.9440985,670.471967,695.7334195,-393.367,-383.16091,-2.0647079,,,,0.000589371,0.159273434,77.921748,114.076057,948.3645385
111,Rh,NH,102.9055,1,1.767044581,1,4.278816069,15.01464,0.999984996,0.005477928,0.934820701,0.35512006,13.10996263,720.051355,770.5843898,-449.21163,-438.82189,-2.2483579,,,,0.014819135,0.507785683,115.491723,116.918652,3715.354605
100,Ag,NH,107.868,4,2.288400145,1,3.163998136,15.01464,0.370375949,0.928881939,1,0,12.43623609,283.794016,311.8287952,-175.92876,-165.14913,-2.6382479,0.327430064,0.000217056,0.39211273,0.031347546,0.041040007,289.325202,289.371651,324.1997867
100,Cr,NH,51.996,4,2.136096183,1,2.702667615,15.01464,0.479989394,0.877274291,1,0,11.90586545,381.849195,428.8139015,-560.02806,-546.47936,-5.4073179,0.336345507,0.000199496,0.395795437,0.037664357,0.062965995,276.854501,274.454071,389.8095217
100,Cu,NH,63.546,4,2.009994732,1,2.84239033,15.01464,0.430213957,0.902726953,1,0,11.74799599,398.735238,450.7753767,-235.32746,-223.28368,-3.9023979,0.361540296,0.00015626,0.408105689,0.057125471,0.07130835,370.459116,369.548048,430.1610894
100,Ni,NH,58.6934,4,1.948005924,1,2.728914028,15.01464,0.441379601,0.897320482,1,0,11.67433427,432.569332,490.5656393,-330.57155,-317.52081,-4.9093579,0.371559237,0.000139241,0.413053006,0.064269059,0.079324966,395.197253,396.387339,461.9765167
100,Pd,NH,106.42,4,2.126715994,1,2.946664581,15.01464,0.396352598,0.918098371,1,0,12.63665342,371.933828,405.4218066,-325.23968,-313.27466,-3.8236379,0.351911122,0.000179822,0.40549815,0.04410153,0.064496262,311.067352,311.873869,410.454114
100,Rh,NH,102.9055,4,2.12009854,1,2.917335721,15.01464,0.447547715,0.894260053,1,0,12.97238838,431.092259,463.7860857,-440.82734,-428.00014,-4.6858179,0.356193489,0.000174482,0.408189106,0.047368787,0.074721796,302.517041,303.755461,445.392677
100,V,NH,50.9415,4,2.114746274,1,2.235399414,15.01464,0.317992682,0.948093168,1,0,10.10947258,399.201063,486.5023042,-541.64958,-526.71874,-6.7894579,0.303982187,0.000216854,0.368604735,0.07018091,0.082883517,448.850351,449.721619,487.4096677
110,Ag,NH,107.868,2,2.269108275,2,2.329764793,15.01464,0.175800613,0.984425794,0.735612052,0.677403062,8.79906761,257.732146,336.6725624,-163.82318,-153.46929,-2.2125079,0.275704044,0.000326915,0.373124826,0.001770749,0.045247886,285.256313,111.060252,334.0781443
110,Al,NH,26.98154,2,2.00046584,2,2.128616165,15.01464,0.636053543,0.771644925,0.012709649,0.999919229,8.896554611,354.071625,459.9786365,-225.91898,-213.62967,-4.1479279,0.308363945,0.000282926,0.392676003,0.077636198,0.064350845,806.213973,296.440922,383.5509117
110,Au,NH,196.9665,2,2.042585956,2,3.313220359,15.01464,0.51089729,0.859641762,0.892707935,0.450635709,13.33384464,410.542199,435.6498519,-203.83833,-193.56448,-2.1324679,,,,0.029065273,0.063885916,484.25269,94.271535,392.0448373
